index,open,volume ,News Sentiment,open_APPL,open_AMZN,open_AVGO,open_BRK.B,open_GOOGL,open_GOOG,open_META,open_MSFT,open_NVDA,open_TSLA,RSI,ema_long,MACD,MACD_signal,bollinger_mid,bollinger_std,volatility,ATR,daily_return,monthly_return,annual_return
4475,246.98,55242746,0.1374139040708542,160.66,988.9,252.2,177.74,941.03,924.23,171.49,73.59,168.61,365.2,45.228215767634765,245.84912824357434,0.42080066656617987,0.736958054879411,246.6657142857143,1.2131631526477735,1.2131631526477735,1.4231428571428535,-0.00012168410805546426,0.0006873685912986982,0.1847806783874979
4476,247.11,56573941,0.1322275996208191,161.94,981.65,254.32,178.2,941.25,925.29,171.25,73.34,167.59,363.0,48.67886178861793,245.92993355886512,0.4430832112537928,0.6781830861542875,246.64714285714285,1.2063258174305427,1.2063258174305427,1.3374285714285687,0.0017443511419414914,0.0006873685912986982,0.1847806783874979
4477,246.24,128490396,0.12981034815311432,160.52,977.84,253.0,178.25,942.95,925.78,169.34,73.58,164.81,361.21,35.746268656716424,245.7195681100603,0.14836915696338338,0.5722203003161066,246.3742857142857,1.5307047862455996,1.5307047862455996,1.5359999999999974,-0.015590831780999403,0.0006873685912986982,0.1847806783874979
4478,242.9,136747986,0.1302110254764557,157.86,961.4,247.33,176.57,926.98,910.31,166.84,72.27,163.67,352.91,35.1173020527859,245.49663713894472,-0.11453637454008003,0.4348689653448693,246.0842857142857,1.8092230133033753,1.8092230133033753,1.610285714285713,-0.0015632070426591094,0.0006873685912986982,0.1847806783874979
4479,242.64,65469736,0.15341462194919586,157.5,957.57,251.89,177.62,925.77,910.0,167.16,72.47,162.49,345.82,33.358433734939794,245.30429364717102,-0.30405453882863753,0.28708426451016794,245.76857142857145,1.9566449193552267,1.9566449193552267,1.6521428571428547,0.0007828272423879845,0.0006873685912986982,0.1847806783874979
4480,243.57,63140101,0.14195407927036285,158.23,955.52,251.83,178.5,926.96,912.72,168.28,72.35,160.49,341.13,43.630573248407636,245.31434596960278,-0.24645133946691544,0.18037714371475128,245.6257142857143,1.897337058054654,1.897337058054654,1.758571428571427,0.010456978180320986,0.0006873685912986982,0.1847806783874979
4481,244.33,50203837,0.12322030961513519,159.07,959.38,253.92,179.25,937.0,921.93,168.84,72.96,161.2,338.99,42.54658385093166,245.25846849037293,-0.26871149564257735,0.09055941584328556,245.45428571428573,1.8758083971016528,1.8758083971016528,1.7928571428571405,-0.003585397653194211,0.0006873685912986982,0.1847806783874979
4482,245.0,50741671,0.09328454732894897,160.43,957.42,258.67,179.98,943.71,928.66,168.88,72.74,167.1,352.52,39.4574599260173,245.1645078614564,-0.32855963514609243,0.006735605645409953,245.20999999999998,1.823487782270045,1.823487782270045,1.835714285714285,-0.0023307163886162607,0.0006873685912986982,0.1847806783874979
4483,244.9,64445912,0.07061721384525299,159.65,956.0,252.25,179.0,939.21,923.49,167.86,72.86,166.17,354.24,39.86527862829147,245.1197295013485,-0.3262348483166875,-0.05985848514700953,244.97357142857143,1.65925658575259,1.65925658575259,1.9157142857142853,0.0023361613180867824,0.0006873685912986982,0.1847806783874979
4484,245.17,40565606,0.10260364413261414,160.14,946.54,247.04,179.77,931.88,916.0,166.91,73.06,164.58,347.28,41.449459631277804,245.0790087975449,-0.31989793728720883,-0.1118663755750494,244.78142857142856,1.5243907086926118,1.5243907086926118,1.846428571428571,4.0889761203866115e-05,0.0006873685912986982,0.1847806783874979
4485,243.06,51135715,0.09867314249277115,160.1,940.0,241.29,177.72,919.95,905.1,165.25,72.25,162.59,339.48,42.49999999999997,245.06204518291193,-0.2889513780784796,-0.14728337607573544,244.60999999999999,1.350452915397187,1.350452915397187,1.9157142857142853,0.001144866500388364,0.0006873685912986982,0.1847806783874979
4486,244.83,62030805,0.11792413145303726,163.8,958.44,241.56,178.71,935.67,920.05,168.17,73.01,165.5,349.67,58.22970007315291,245.1322640582518,-0.16887699262349543,-0.15160209938528746,244.7707142857143,1.3751725165704862,1.3751725165704862,1.7835714285714264,0.004737594445578974,0.0006873685912986982,0.1847806783874979
4487,246.72,103803880,0.1381147801876068,163.64,974.7,246.62,180.35,946.3,931.76,170.4,74.03,166.5,353.55,61.39283299526711,245.30691116504795,0.04518558279139029,-0.11224456294995191,245.01142857142855,1.5378349272653196,1.5378349272653196,1.8342857142857127,0.006016015609121572,0.0006873685912986982,0.1847806783874979
4488,247.92,62006989,0.14460544288158417,164.8,984.2,252.33,181.6,957.47,941.13,172.4,74.71,169.95,356.12,55.11006289308182,245.4945473750444,0.24030371928122918,-0.041734906503715696,245.1042857142857,1.6707378115507892,1.6707378115507892,1.703571428571428,0.0014141985534767976,0.013678179470626217,0.1847806783874979
4489,247.26,91398777,0.06095355376601219,163.75,975.4,250.12,180.29,946.86,933.08,171.27,73.34,168.38,353.8,48.445058742225335,245.53643275467073,0.24844124822018898,0.016300324441065238,245.07214285714284,1.6457552792992014,1.6457552792992014,1.8500000000000003,-0.007182052937378947,0.013678179470626217,0.1847806783874979
4490,246.84,57916867,0.05319551005959511,162.71,968.32,250.61,177.35,943.87,930.15,170.91,73.74,167.24,349.5,49.86559139784949,245.63743773580623,0.3189941127937743,0.07683908211160706,245.06928571428574,1.642294193974083,1.642294193974083,1.8571428571428572,0.003413801511826353,0.013678179470626217,0.1847806783874979
4491,247.25,58034730,0.03630588576197624,162.09,974.0,249.79,177.05,944.25,931.73,171.94,73.68,166.49,345.98,67.08860759493675,245.72873864426504,0.36824215070419086,0.13511969583012384,245.33928571428572,1.6020922103080355,1.6020922103080355,1.644285714285715,-0.00012150668286758926,0.013678179470626217,0.1847806783874979
4492,246.54,63832825,0.025385389104485512,160.86,979.1,245.92,173.9,949.7,936.49,173.09,74.33,166.11,348.99,67.63901549680955,245.79179504098613,0.3794964009109094,0.183995036846281,245.6157142857143,1.4391114473943456,1.4391114473943456,1.5600000000000003,-0.0011747073358447935,0.013678179470626217,0.1847806783874979
4493,248.04,71364848,0.016977930441498756,160.5,974.46,247.08,177.75,947.2,934.25,172.4,74.31,165.54,351.35,73.52721849366151,246.0449954083205,0.5937896579000892,0.2659539610570426,246.06642857142856,1.5095419943631274,1.5095419943631274,1.6564285714285734,0.010665909643928995,0.013678179470626217,0.1847806783874979
4494,249.63,56896027,0.012826016172766685,162.61,983.27,249.66,178.0,946.92,932.59,173.76,74.76,170.0,364.49,69.68403074295483,246.34166241511156,0.8219249486135709,0.37714815856834827,246.3957142857143,1.8309674377278995,1.8309674377278995,1.5250000000000017,0.003370651257975199,0.013678179470626217,0.1847806783874979
4495,249.72,59228002,0.02082633785903454,159.87,983.97,245.82,177.76,945.5,930.66,173.01,74.93,168.59,363.82,75.61643835616441,246.62524297695515,1.0008694077353368,0.501892408401746,246.79642857142858,2.0040175307400765,2.0040175307400765,1.4778571428571448,0.0004799040191960646,0.013678179470626217,0.1847806783874979
4496,249.8,95446349,0.027647633105516434,158.99,996.8,244.62,178.8,946.0,931.25,172.26,75.0,168.79,364.33,79.15869980879552,246.88189164532886,1.123280372486164,0.6261700012186295,247.23214285714286,2.010029385766424,2.010029385766424,1.4271428571428584,-0.00031978254786735327,0.013678179470626217,0.1847806783874979
4497,248.69,95432382,0.016015203669667244,158.47,993.01,247.63,179.24,940.09,924.66,170.88,74.83,172.86,374.51,71.45505097312332,247.05286263456378,1.1345906112797195,0.7278541232308475,247.56285714285713,1.9152120933236385,1.9152120933236385,1.4200000000000017,-0.0035987044663920997,0.013678179470626217,0.1847806783874979
4498,249.61,46235238,0.024451352655887604,160.11,990.4,251.05,180.5,935.01,920.01,171.99,75.23,185.14,380.25,72.7674624226349,247.25042836533683,1.172801304223043,0.8168435594292867,247.9307142857143,1.786403625125894,1.786403625125894,1.4071428571428604,0.002126891127252284,0.013678179470626217,0.1847806783874979
